Name,OpClass,OpScope,OpType,OpReturnType,OperatorFlag,OriginalVersion,CodeFirstAdded,CodeAltered,ChangeRefSet,OSVersion,NumberOfArgs,HasNeededArguments,IsDotOp,HasDotOpVersion,HasLoopVariable,HasRegExArgument,HasScopeArgument,HasConditionalArgument,HasOptionalArgument,HasStyledOutput,HonoursLinkType,HasNoCodeSample,Text,TextJa
String.json(),Function,Item,Formatting,String,false,5.7.0,Baseline,v9.1.0,,,,false,true,false,false,false,false,false,false,false,,true,"IMPORTANT: if looking for reading JSON see JSON.json[] and associated operators\n\n\n\n\nLEGACY ONLY\nOperator Deprecated in v9.1.0+ - use String.jsonEncode() instead\nString.json()\nString.json\nThis operator returns a JSON-encoded UTF-8 version of a string attribute's value. The apostrophe (straight single quote), straight double quote, solidus (forward slash) and backslash characters are all escaped by a preceding backslash character.\nNow, use jsonEncode().",重要: JSON の読み取りを探している場合は、JSON.json[] および関連する演算子を参照してください。\n\n\n\n\nレガシーのみ\nv9.1.0 以降で廃止された演算子 - 代わりに String.jsonEncode() を使用してください\nString.json()\n文字列.json\nこの演算子は、文字列属性の値の JSON エンコードされた UTF-8 バージョンを返します。アポストロフィ (まっすぐな一重引用符)、まっすぐな二重引用符、塗りつぶし (スラッシュ)、およびバックスラッシュ文字はすべて、前にバックスラッシュ文字を置くことでエスケープされます。\n次に、jsonEncode() を使用します。
String.jsonEncode(),Function,Item,Formatting,String,false,9.1.0,Baseline,,,,,false,true,false,false,false,false,false,false,false,,false,"String.jsonEncode()\nString.jsonEncode\nThe .jsonEncode() operator returns a JSON-encoded UTF-8 version of the chained source String's value. Forbidden characters such as the apostrophe (straight single quote), straight double quote, solidus (forward slash) and backslash characters are all escaped by a preceding backslash character.\nThe general expectation is String will be a quoted literal string or a String-type attribute or variable, e.g. $Text:\n	var:string vEncoded = $Text.jsonEncode() \n	value(""Apostrophe's are often wrongly used"".jsonEncode()) \nThis operator was formerly know as .json, and is effectively a replacement for that operator. The naming also better reflects the non dot-operator jsonEncode().\nUsing the latter, the same outcome can be encoded as:\n	var:string vEncoded = jsonEncode($Text) \n	value(jsonEncode(""Apostrophe's are often wrongly used"")) \nFor attributes, variables and very long literal string, the chained dot-operator seems more helpful when coding, whereas the older form may be more intuitive with short literal strings (as shown in the last example above.)","String.jsonEncode()\nString.jsonEncode\n.jsonEncode() 演算子は、連鎖されたソース文字列の値の JSON エンコードされた UTF-8 バージョンを返します。アポストロフィ (まっすぐな一重引用符)、まっすぐな二重引用符、塗りつぶし文字 (スラッシュ)、およびバックスラッシュ文字などの禁止された文字はすべて、前にあるバックスラッシュ文字によってエスケープされます。\n一般に、文字列は引用符で囲まれたリテラル文字列、または文字列型の属性または変数であることが期待されます。$Text:\nvar:string vEncoded = $Text.jsonEncode()\nvalue(""アポストロフィは誤って使用されることがよくあります"".jsonEncode())\nこの演算子は以前は .json として知られており、事実上その演算子の代替品です。名前付けも、非ドット演算子の jsonEncode() をより適切に反映しています。\n後者を使用すると、同じ結果を次のようにエンコードできます。\nvar:string vEncoded = jsonEncode($Text)\nvalue(jsonEncode(""アポストロフィは誤って使用されることがよくあります""))\n属性、変数、および非常に長いリテラル文字列の場合、コード化する際には連鎖ドット演算子の方が便利に見えますが、短いリテラル文字列の場合は古い形式の方が直感的である可能性があります (上記の最後の例に示すように)。"
String.lowercase(),Function,Item,Formatting,String,false,5.9.0,Baseline,,,,,false,true,false,false,false,false,false,false,false,,false,"String.lowercase()\nString.lowercase\nReturns the referenced string, transforming all uppercase letters to lowercase.\nThe function can be chained to both string data and to string literals:\n	$MyString.lowercase() \n	""My NEW Title"".lowercase() \nThe latter results in ""my new title"".\nThe trailing parentheses may be omitted:\n	$MyString.lowercase \nFunctionally equivalent to lowercase().\nIf $MyString is ""Hello World"":\n	$MyString = $MyString.lowercase; \n$MyString is set to ""hello world"".\nThe .lowercase() method may also be used on Lists or Sets. Consider [Ant;BEE;Cow] stored in $MyList:\n	$MyList = $MyList.lowercase; \n… giving [ant;bee;cow].",文字列.小文字()\n文字列.小文字\nすべての大文字を小文字に変換して、参照された文字列を返します。\nこの関数は、文字列データと文字列リテラルの両方にチェーンできます。\n$MyString. lowercase()\n「私の新しいタイトル」. lowercase()\n後者は「私の新しいタイトル」になります。\n末尾の括弧は省略できます。\n$MyString.小文字\n機能的には lowercase() と同等です。\n$MyString が「Hello World」の場合:\n$MyString = $MyString. lowercase;\n$MyString は「hello world」に設定されます。\n. lowercase() メソッドは、リストまたはセットでも使用できます。$MyList に保存されている [Ant;BEE;Cow] について考えてみましょう。\n$MyList = $MyList. lowercase;\n… [アリ、ミツバチ、ウシ] を与えます。
String.next(),Function,Item,Data manipulation,String,false,9.1.0,Baseline,,,,,false,true,false,false,false,false,false,false,false,,false,"String.next()\nString.next\nThe operator .next generates convenient note names and other strings in a sequence. For example:\n	$MyString = ""footnote"".next ; → ""footnote 1""\n	$MyString = ""footnote 1"".next; → ""footnote 2""\nSpecifically, .next searches a string for its last run of digits. If no digits are found, .next returns the string followed by "" 1"". Otherwise, the number is increments and placed in the same position in the string.\n	$MyString = ""Agent 007 (active)"".next; → ""Agent 008 (active)""","String.next()\nString.next\n演算子 .next は、便利な音名とその他の文字列をシーケンス内に生成します。たとえば:\n$MyString = ""脚注"".next ;→「脚注1」\n$MyString = ""脚注 1"".next;→「脚注2」\n具体的には、.next は文字列内で最後の一連の数字を検索します。数字が見つからない場合、.next は文字列の後に「1」を返します。それ以外の場合、数値は増分され、文字列内の同じ位置に配置されます。\n$MyString = ""エージェント 007 (アクティブ)"".next;→「エージェント008（アクティブ）」"
String.nounList(),Property,Item,Data manipulation,List,false,9.0.0,Baseline,,,10.14,,false,true,false,false,false,false,false,false,false,,false,"String.nounList()\nString.nounList\nThis returns a list of each noun in the supplied string, excepting those recognised as pronouns and proper names. Note that the output list is all lowercase, regardless of source case. This operator requires running on macOS 10.14 and later.\n	$MyList = ""I am the very model of a modern Major-General."".nounList; \nthen MyList holds ""model;major;general"".","String.nounList()\n文字列.名詞リスト\nこれは、代名詞および固有名として認識されるものを除く、指定された文字列内の各名詞のリストを返します。ソースの大文字と小文字に関係なく、出力リストはすべて小文字であることに注意してください。このオペレーターは macOS 10.14 以降で実行する必要があります。\n$MyList = ""私はまさに現代の少将のモデルです。"".nounList;\nこの場合、MyList には「モデル;メジャー;一般」が保持されます。"
String.paragraph(paraNum),Function,Item,Data manipulation,String,false,7.5.0,Baseline,,,,1,true,true,false,false,false,false,false,false,false,,false,"String.paragraph(paraNum)\nreturns the text of the paraNum paragraph in the source string. paraNum is zero-based, i.e. the first paragraph is .paragraph(0); empty paragraphs are ignored. If the string does not contain paraNum paragraphs, the result is an empty string. \nIf paraNum is negative, Tinderbox counts from the last paragraph. Thus, $Text.paragraph(-1) is the last paragraph in the text.\nFor example:\n	$MyString = $Text.paragraph(2); \nsets $MyString the the contents of the third paragraph of $Text—recall at N is zero-based, so counting 0/1/2 means 2 is #3 in the sequence.",文字列.段落(paraNum)\nソース文字列内の paraNum 段落のテキストを返します。paraNum はゼロベースです。つまり、最初の段落は .paragraph(0) です。空の段落は無視されます。文字列に paraNum 段落が含まれていない場合、結果は空の文字列になります。\nparaNum が負の場合、Tinderbox は最後の段落からカウントします。したがって、$Text.paragraph(-1) はテキストの最後の段落になります。\nたとえば:\n$MyString = $Text.paragraph(2);\n$MyString に $Text の 3 番目の段落の内容を設定します。N での呼び出しは 0 から始まるため、0/1/2 をカウントすることは、2 がシーケンスの 3 番目であることを意味します。
String.paragraphCount(),Property,Item,Data manipulation,Number,false,7.5.0,Baseline,,,,,false,true,false,false,false,false,false,false,false,,false,"String.paragraphCount()\nString.paragraphCount\nreturns the Number of paragraphs in a string; empty paragraphs are ignored. Thus, $Text.paragraphCount is the number of paragraphs in the text of the currently selected note.\n	$MyNumber = $Text.paragraphCount; \nsets $MyNumber to the number of discrete paragraphs within $Text.",String.paragraphCount()\n文字列.段落数\n文字列内の段落数を返します。空の段落は無視されます。したがって、$Text.paragraphCount は、現在選択されているメモのテキストの段落数になります。\n$MyNumber = $Text.paragraphCount;\n$MyNumber は、$Text 内の個別の段落の数を設定します。
String.paragraphList(),Property,Item,Data manipulation,List,false,9.0.0,Baseline,,,10.14,,false,true,false,false,false,false,false,false,false,,false,"String.paragraphList()\nString.paragraphList\nThe .paragraphList operator returns a list of paragraphs contained in a string. This operator requires running on macOS 10.14 and later. For example, to get a list of the discrete paragraphs in $Text:\n		$MyList = $Text.paragraphList; \nTo set a string to the third paragraph of $Text (recall the .at(N) operator is zero-based):\n		$MyString = $Text.paragraphList.at(2); \nIf wanting to iterate and test paragraphs, rather than chain $Text.paragraphList.each(){}, use the newer stream parsing method $Text.eachLine(){}. In both instance a line—or paragraph—is a substring—delimited by one of more successive line breaks.\nSource paragraphs containing semicolons\nAs .paragraphList returns a List, if any source paragraph containing a semicolon it will create more than one item in the returned list. In such circumstances, in may be better to use .eachLine() instead. Or, if encountered, a technique is to first sanitise the source by changing semicolons to another string and then back:\n    var:string vSource = $Text.replace("";"",""@@@"");\n    $MyList = vSource.paragraphList;\n    $MyString = $MyList.at(4)replace(""@@@"","";"");","String.paragraphList()\n文字列.段落リスト\n.paragraphList 演算子は、文字列に含まれる段落のリストを返します。このオペレーターは macOS 10.14 以降で実行する必要があります。たとえば、$Text 内の個別の段落のリストを取得するには、次のようにします。\n$MyList = $Text.paragraphList;\n$Text の 3 番目の段落に文字列を設定するには (.at(N) 演算子がゼロベースであることを思い出してください):\n$MyString = $Text.paragraphList.at(2);\n段落を反復してテストしたい場合は、$Text.paragraphList.each(){} を連鎖させるのではなく、新しいストリーム解析メソッド $Text.eachLine(){} を使用してください。どちらの場合も、行 (または段落) は、連続する改行の 1 つで区切られた部分文字列です。\nセミコロンを含むソース段落\n.paragraphList はリストを返すため、ソース段落にセミコロンが含まれている場合、返されたリストに複数の項目が作成されます。このような状況では、代わりに .eachLine() を使用する方がよい場合があります。または、セミコロンが見つかった場合は、最初にセミコロンを別の文字列に変更してから元に戻すことでソースをサニタイズするという手法もあります。\nvar:string vSource = $Text.replace("";"",""@@@"");\n$MyList = vSource.paragraphList;\n$MyString = $MyList.at(4)replace(""@@@"","";"");"
String.paragraphs(parasNum),Function,Item,Data manipulation,String,false,5.8.0,Baseline,,,,1,true,true,false,false,false,false,false,false,false,,false,"String.paragraphs(parasNum)\nThis function extracts the first parasNum paragraphs of the referenced string or String-type attribute. Examples:\n	$MyString = ""Paragraph 1\nParagraph 2"".paragraphs(1); \nIn the example the ""\n"" simulates a line break. The code would set $MyString to the string ""Paragraph 1"". A more real example:\n	$Text = $Text(""Some note"").paragraphs(2); \nIn the second example the current note's $Text would be set to the first 2 paragraphs of note ""Some note"".\nTo get a single given paragraph of a multi line/paragraph string, such as $Text, see String.split() (beware of semicolons in the source string being misinterpreted as list item delimiters, as discussed in that article).\nThis function respects existing rich text styling.\nTo get all paragraphs as a list, e.g. in order to iterate against them using list.each(), then use string.split(), e.g.:\n	$MyList = $Text.split(""\n+""); \nOr from a different note, e.g. 'another note':\n	$MyList = $Text(""another note"").split(""\n+""); \nThe \n+ implies to split on and remove sub-strings of one or more consecutive line breaks, thus avoiding the creation of unwanted creating blank list items in the output where there are several line breaks between paragraphs.\nWorking with styled text\nThis operator is capable of worthing with StyledString operators: StyledString.bold, StyledString.fontSize(), StyledString.italic and StyledString.strike.","String.paragraphs(parasNum)\nこの関数は、参照された文字列または String 型属性の最初の parasNum 段落を抽出します。例:\n$MyString = ""段落 1\nパラグラフ 2"".パラグラフ(1);\nこの例では、「\n"" は改行をシミュレートします。コードは $MyString を文字列「Paragraph 1」に設定します。より実際的な例:\n$Text = $Text(""メモ"").paragraphs(2);\n2 番目の例では、現在のノートの $Text がノート「Some note」の最初の 2 段落に設定されます。\n$Text などの複数行/段落文字列の指定された 1 つの段落を取得するには、String.split() を参照してください (この記事で説明されているように、ソース文字列内のセミコロンがリスト項目の区切り文字として誤って解釈されることに注意してください)。\nこの関数は、既存のリッチ テキスト スタイルを尊重します。\nすべての段落をリストとして取得するには、例:list.each() を使用してそれらに対して反復するには、 string.split() を使用します。例:\n$MyList = $Text.split(""\n+"");\nまたは別のメモから、たとえば「別のメモ」:\n$MyList = $Text(""別のメモ"").split(""\n+"");\nの\n+ は、1 つ以上の連続した改行の部分文字列を分割して削除することを意味します。これにより、段落間に複数の改行がある出力で、不要な空のリスト項目が作成されるのを回避します。\nスタイル付きテキストの操作\nこの演算子は、StyledString 演算子: StyledString.bold、StyledString.fontSize()、StyledString.italic、および StyledString.strike と併用できます。"
"String.replace(regexMatchStr, replacementStr)",Function,Item,Data manipulation,String,false,5.7.0,Baseline,,,,2,true,true,false,false,true,false,false,false,false,,false,"String/List.replace(regexMatchStr, replacementStr)\nThis operator allows simple text transformations without use of runCommand as was hitherto required.\nregexMatchStr and replacement are one of:\n* an action code expression (which includes just referencing a single attribute or variable name)\n* a quoted string, which may be either:\n** a literal string (i.e. actual text)\n** a regular expression (regexMatchStr only)\n$MyString.replace(regexMatchStr, replacementStr)\nIn its simplest form, the operator creates a new string in which each occurrence of regex is replaced by the string replacement, i.e. global replacement. The source string is not changed by replace; if you wish to change the string itself, write back over the source attribute:\n	$MyString = $MyString.replace(""Hello"",""Goodbye""); \ntransforms a $MyString value of ""Hello World"" to ""Goodbye World"".\nWhere regexMatchStr is a regular expression, and may contain wildcard characters such as ""."" (which matches any character) or ""*"" (which matches 0 or more occurrences of the preceding character). Thus "".*"" matches zero or more instances of any character.\nWhere parentheses in regexMatchStr create multiple back-references, replacementStr strings can include $1, $2, etc., to insert the relevant back-reference matched string ($1 through $9 allowed, and with $0 being the entire match).\nThe replacement replacementStr preserves styles in the source String.\nExamples:\n	$MyString.replace(""Spenser"",""Spencer""); \nchanges all instance of ""Spenser"" to ""Spencer"".\n	$MyString.replace(""(a|e|i|o|u)"",""""); \ndeletes all vowels\n	$MyString = ""I do not like green eggs"".replace(""(green) (eggs)"",""$2 $1""); \nreturns ""I do not like eggs green"". Or:\n	$Text=$Text.replace(""From: (.+)@(.*)"",""——$1——\n$2""); \nWill replace\n	From: mark@example.com \nwith\n	——mark——\n	example.com\nNote that if the source text is part of a larger text, e.g. a whole email's plain text, consider using stream parsing methods.\nA replace action does not alter the original source\nUsing .replace() does not affect the source string unless the replacement output is used to overwrite the original source value. Thus if $MyString holds ""Hello World"" then:\n	$MyStringA = $MyString.replace("" World""); \n$MyString remains ""Hello Word"" and $MyStringA has value ""Hello"". The source is unchanged. But, if we set the source to the output\n	$MyString = $MyString.replace("" World""); \nNow $MyString becomes ""Hello"" and the original value is lost (overwritten by the new one). This distinction is one to bear in mind when using .replace() with $Text.\nUsing .replace() with $Text and formatting operators\nWhen applied to $Text, .replace() allows style operators to be applied to the replacement argument. For example,\n	replace(""^From: .*"",$0.bold) \nwill embolden all lines beginning with “From:”.\nIf using style operators, do not place operator-modified back-reference within quotes. To re-use the example from above, consider $Text containing ""I do not like green eggs and ham"":\n	$Text = ""$Text.replace(""(green) (eggs)"",$2.bold+"" ""+ $1.strike); \ngives ""I do not like eggs green and ham"".\nMultiple, but differing replacements\nAlthough multiple matches can be replaced with the same string, to replace multiple matches with different strings requires chained .replace() calls. Consider formatting a large number to Continental style. This means inserting spaces as the group delimiter and a comma for the decimal delimiter. Assume $MyNumber's value is 1234567.89:\n	$MyString = $MyNumber.replace(""(\d)(?=(?:\d{3})+([^\d]))"",""$1 "").replace(""\."","",""); \nNow, 1234567.89 becomes ""1 234 567,89"".\nSome comma-delimited formats use straight double quotes for all/some values and demand that if this character appears in a value that is it escaped by doubling the character. If $Text is\n	He shouted ""Hello!"" at the top of his voice. \nThen it could be escaped for CSV export like so:\n	…,""value($Text.replace('""','""""'))"",… \nThat exports:\n	…,""He shouted """"Hello!"""" at the top of his voice."",… \nNote that in this instance using a single straight quote (instead of the more normal straight double quote) to contain the find and replace regexs works just fine. Also, there is no need to escape typographic double quotes, i.e. 'smart' or 'curly' quotes in this context.\nThis function respects existing rich text styling.\nShort form for deletions\nIf the replacement string is omitted, the one-argument form $MyString.replace(regex) returns a copy of $MyString in which every occurrence of the regex is removed.\nTrimming leading/trailing whitespace\n	$MyString = $MyString.replace("" +"","""").replace("" +$"",""""); \nThe ' +' means one or more space characters. The first replace finds such a sub-string immediately following the start of the whole string ^), whilst the second does the same for a sub-string immediately before the end of the string ($). If applied to multi-paragraph string, e.g. with line breaks such as in $Text, every paragraph is trimmed. Likely this is what is desired, but care is needed in more specialist situations. So, testing sample strings/texts is a good idea before changing actual data of value. If working with List or Sets a slightly different code is needed.\nTrimming leading/trailing quotes\nBecause Tinderbox cannot escape quote characters (i.e. \"" or \' do not escape the quote), use String.substr() to trim enclosing quotes on a string. Note that the latter, working on location in the string and not character type, cannot work on paragraphs within a string, such as in the example above.\nDealing with inline quote characters\nBecause regex is parsed for regular expressions, it may be possible to use the '\xNN' form of character encoding described here to work around the lack of escaping from single double quotes within strings.\nHandling changes to $Text including link anchors\nWhen using .replace is used on a note's $Text, the replaced text also updates the position of pre-existing text link anchor text.\nWorking with styled text\nThis operator is capable of worthing with StyledString operators: StyledString.bold, StyledString.fontSize(), StyledString.italic and StyledString.strike.","String/List.replace(regexMatchStr, replacementStr)\nこのオペレーターを使用すると、従来必要であった runCommand を使わずに、簡単なテキスト変換を行うことができます。\nregexMatchStr と replacementStr は以下のいずれかです：\n* アクションコード式（単一の属性名や変数名の参照も含む）\n* 引用符で囲まれた文字列。これは以下のいずれかです：\n** リテラル文字列（実際のテキスト）\n** 正規表現（regexMatchStr のみ）\n\n$MyString.replace(regexMatchStr, replacementStr)\n最も単純な形式では、このオペレーターは正規表現に一致するすべての箇所を文字列 replacement で置換した新しい文字列を作成します。つまり、グローバル置換です。ソース文字列は replace によって変更されません。文字列自体を変更したい場合は、結果をソース属性に書き戻してください：\n	$MyString = $MyString.replace(""Hello"",""Goodbye""); \nこれにより、$MyString の値が ""Hello World"" であれば ""Goodbye World"" に変換されます。\n\nregexMatchStr が正規表現の場合、「.」（任意の文字に一致）や「*」（直前の文字の0回以上の繰り返しに一致）などのワイルドカード文字を含めることができます。したがって、「.*」は任意の文字の0回以上の繰り返しに一致します。\n\nregexMatchStr 内の括弧によって複数の後方参照が作成される場合、replacementStr 文字列には $1、$2 などを含めて、一致した関連する後方参照文字列を挿入できます（$1 から $9 までが許可され、$0 は一致した全体を指します）。\n\n置換後の replacementStr は、元の String のスタイルを保持します。\n\n例：\n	$MyString.replace(""Spenser"",""Spencer""); \n""Spenser"" のすべての出現箇所を ""Spencer"" に変更します。\n\n	$MyString.replace(""(a|e|i|o|u)"",""""); \nすべての母音を削除します。\n\n	$MyString = ""I do not like green eggs"".replace(""(green) (eggs)"",""$2 $1""); \n""I do not like eggs green"" を返します。あるいは：\n\n	$Text=$Text.replace(""From: (.+) @(.*)"",""——$1——\n$2""); \nこれは以下を置換します：\n	From: mark @example.com \nを\n	——mark——\n	example.com\nに。\nソーステキストがメールのプレーンテキスト全体など、より大きなテキストの一部である場合は、ストリーム解析（stream parsing）メソッドの使用を検討してください。\n\nreplace アクションは元のソースを変更しない\n.replace() を使用しても、置換結果で元のソース値を上書きしない限り、ソース文字列には影響しません。したがって、$MyString が ""Hello World"" を保持している場合：\n	$MyStringA = $MyString.replace("" World""); \n$MyString は ""Hello World"" のままであり、$MyStringA の値は ""Hello"" になります。ソースは変更されません。しかし、結果をソースに設定すると：\n	$MyString = $MyString.replace("" World""); \nここで $MyString は ""Hello"" になり、元の値は失われます（新しい値で上書きされます）。この違いは、$Text に対して .replace() を使用する際に留意すべき点です。\n\n$Text とスタイル指定オペレーターを伴う .replace() の使用\n$Text に適用する場合、.replace() では置換引数（replacement argument）にスタイル指定オペレーターを適用できます。例えば、\n	replace(""^From: .*"",$0.bold) \nは、""From:"" で始まるすべての行を太字にします。\n\nスタイル指定オペレーターを使用する場合、オペレーターで修飾された後方参照を引用符の中に置かないでください。上記の例を再利用して、$Text に ""I do not like green eggs and ham"" が含まれている場合を考えます：\n	$Text = ""$Text.replace(""(green) (eggs)"",$2.bold+"" ""+ $1.strike); \nこれは ""I do not like eggs green and ham"" になります。\n\n複数の異なる置換\n複数の箇所を同じ文字列で置換することは可能ですが、複数の箇所をそれぞれ異なる文字列で置換するには、.replace() を連鎖させて呼び出す必要があります。大きな数値をヨーロッパ式（コンチネンタル・スタイル）に書式設定することを考えてみましょう。これは、グループの区切り文字としてスペースを挿入し、小数点の区切り文字としてカンマを使用することを意味します。$MyNumber の値が 1234567.89 であると仮定します：\n	$MyString = $MyNumber.replace(""(\d)(?=(?:\d{3})+([^\d]))"",""$1 "").replace(""\."","",""); \nこれにより、1234567.89 は ""1 234 567,89"" になります。\n\n一部のカンマ区切り形式（CSV）では、すべての値または一部の値に直線の二重引用符を使用し、値の中にこの文字が現れる場合は文字を二重にしてエスケープすることを要求します。$Text が\n	He shouted ""Hello!"" at the top of his voice. \nである場合、CSV エクスポート用に次のようにエスケープできます：\n	…,""value($Text.replace('""','""""'))"",… \nこれは次のようにエクスポートされます：\n	…,""He shouted """"Hello!"""" at the top of his voice."",… \nこの例では、検索および置換の正規表現を囲むために（より一般的な直線の二重引用符ではなく）直線の一重引用符を使用しても問題なく機能することに注意してください。また、この文脈では、タイポグラフィ用の二重引用符（いわゆる「スマート」引用符や「カーリー」引用符）をエスケープする必要はありません。\nこの関数は、既存のリッチテキストスタイルを尊重します。\n\n削除の短縮形\n置換文字列を省略した場合、1引数形式の $MyString.replace(regex) は、regex のすべての出現箇所が削除された $MyString のコピーを返します。\n\n先頭/末尾の空白のトリミング\n	$MyString = $MyString.replace("" +"","""").replace("" +$"",""""); \n「 +」は1つ以上のスペース文字を意味します。最初の replace は文字列全体の先頭（^）の直後に続くそのような部分文字列を見つけ、2番目は文字列の末尾（$）の直前の部分文字列に対して同じことを行います。$Text のように改行を含む複数段落の文字列に適用された場合、すべての段落がトリミングされます。おそらくこれが望ましい動作ですが、より特殊な状況では注意が必要です。そのため、実際の重要なデータを変更する前に、サンプル文字列やテキストでテストすることをお勧めします。List や Set を操作する場合は、わずかに異なるコードが必要です。\n\n先頭/末尾の引用符のトリミング\nTinderbox は引用符文字をエスケープできない（つまり、\"" や \' は引用符をエスケープしない）ため、String.substr() を使用して文字列を囲む引用符をトリミングしてください。後者は文字の種類ではなく文字列内の位置に基づいて動作するため、上記の例のように文字列内の段落に対しては機能しないことに注意してください。\n\nインライン引用符文字の処理\n正規表現は正規表現として解析されるため、ここで説明されている「\xNN」形式の文字エンコーディングを使用して、文字列内の単独の二重引用符に対するエスケープの欠如を回避できる場合があります。\n\nリンクアンカーを含む $Text への変更の処理\n$Text に対して .replace が使用されると、置換されたテキストは、既存のテキストリンクのアンカーテキストの位置も更新します。\n\nスタイル付きテキストの操作\nこのオペレーターは、StyledString オペレーター（StyledString.bold、StyledString.fontSize()、StyledString.italic、StyledString.strike）を処理することができます。"
String.reverse(),Function,Item,Data manipulation,String,false,5.8.0,Baseline,,,,,false,true,false,false,false,false,false,false,false,,false,"String.reverse()\nString.reverse\nThis function reverses the order of the referenced string or string literal. Trailing parentheses are optional for this function.\n	$MyString = $MyString.reverse(); \n	$MyString = $MyString.reverse; \n	$MyString = ""man bites dog"".reverse(); \nThe latter gives ""god setib nam"" not ""dog bites man"". It is the order of characters that is reversed, not words within it.","文字列.reverse()\n文字列.reverse\nこの関数は、参照された文字列または文字列リテラルの順序を逆にします。この関数の末尾の括弧はオプションです。\n$MyString = $MyString.reverse();\n$MyString = $MyString.reverse;\n$MyString = ""男が犬を噛む"".reverse();\n後者は「犬が人を噛む」ではなく「神セティブ・ナム」を与えます。逆になるのは文字の順序であり、その中の単語ではありません。"
String.sentence([sentenceNum]),Function,Item,Data manipulation,String,false,9.5.0,Baseline,,,,1,false,true,false,false,false,false,false,true,false,,false,"String.sentence([sentenceNum])\nString.sentence()\nString.sentence\nThe dot-operator .sentence(sentenceNum) extracts the sentenceNumth sentence from the source String, which most likely will be $Text. For example, if $Text contains the passage ""Mr. Smith went to Washington. He shook hands. He kissed babies."", then""\n	$MyString = $Text.sentence(0); \nreturns 'Mr. Smith went to Washington.' and\n	$Text.sentence(2) \nreturns ""He kissed babies.""\nIf the sentenceNum argument is omitted, the initial sentence is returned. This is sentence 0 (zero) as sentenceNum is a zero-based index.\nThe definition of a 'sentence' is heuristic, and varies depending on the locale. In the example above, notice Tinderbox (in en-US locale) recognises that the period following ""Mr."" ends an abbreviation, not a sentence. The locale is derived from the users macOS settings but can also be set contextually using locale().","String.sentence([sentenceNum])\n文字列.sentence()\n文字列.文\nドット演算子 .sentence(sentenceNum) は、ソース String から SentenceNumth 文を抽出します。これはおそらく $Text です。たとえば、$Text に「スミス氏はワシントンに行きました。握手しました。赤ちゃんにキスしました。」という一節が含まれている場合、""\n$MyString = $Text.sentence(0);\n「ミスター」を返します。スミスはワシントンへ行った。そして\n$Text.sentence(2)\n「彼は赤ちゃんにキスをしました。」と返します。\ntextNum 引数を省略した場合は、最初の文が返されます。SentenceNum はゼロから始まるインデックスであるため、これはセンテンス 0 (ゼロ) です。\n「文」の定義はヒューリスティックであり、ロケールによって異なります。上の例では、Tinderbox (en-US ロケール) が「Mr.」に続くピリオドを認識していることに注目してください。文ではなく略語で終わります。ロケールはユーザーの macOS 設定から派生しますが、locale() を使用して状況に応じて設定することもできます。"
String.sentences(),Operator,Item,Data manipulation,List,false,9.7.3,Baseline,,,,,false,true,false,false,false,false,false,false,false,,false,"String.sentences()\nString.sentences() returns a list of sentences in the source String. Sentences are formed by natural language analysis of the text, which reduces the likelihood of errors cause by abbreviations, decimals, and quoted interjections. \nThe operator takes no arguments so the trailing parentheses may be omitted if desired.\nNote: \n* any/every semicolon in the sentences are replaced by an underscore character (_). This is because list-based Tinderbox attributes use semicolons to delimit the list's items.\n* any leading/trailing whitespace (including tabs, line breaks, etc.) is trimmed from the sentence.\nExample:\n	$MyList = $Text.sentences(); -",String.sentences()\nString.sentences() は、ソース String 内の文のリストを返します。文はテキストの自然言語分析によって形成され、略語、小数点、引用符で囲まれた挿入詞によって引き起こされるエラーの可能性が軽減されます。\n演算子は引数を取らないため、必要に応じて末尾の括弧を省略できます。\n注:\n* 文中のセミコロンはすべてアンダースコア文字 (_) に置き換えられます。これは、リストベースの Tinderbox 属性がリストの項目を区切るためにセミコロンを使用するためです。\n* 先頭/末尾の空白 (タブ、改行などを含む) は文から削除されます。\n例:\n$MyList = $Text.sentences();-
