Name,OpClass,OpScope,OpType,OpReturnType,OperatorFlag,OriginalVersion,CodeFirstAdded,CodeAltered,ChangeRefSet,OSVersion,NumberOfArgs,HasNeededArguments,IsDotOp,HasDotOpVersion,HasLoopVariable,HasRegExArgument,HasScopeArgument,HasConditionalArgument,HasOptionalArgument,HasStyledOutput,HonoursLinkType,HasNoCodeSample,Text,TextJa
"linkTo(scope[, linkTypeStr])",Function,Group,Linking,success boolean,false,4.6.0,Baseline,,,,2,true,false,false,false,false,true,false,true,false,true,false,"linkTo(scope[, linkTypeStr])
This creates an untitled type basic link to scope from the current note (i.e. an outbound link).
The scope argument must be quoted unless an attribute reference, e.g. ""Some note"" vs. $MyString. Ways to define scope.
scope can be group scoped including use of group designators and operators like find,() collect() and links().
linkType (string). Optionally, instead of an 'untitled' link the link can be of linkTypeStr type. An untitled type link can be explicitly specified using the string ""*untitled"". Unlike unlinking, this argument may only contain a single link type value. 
Both arguments are evaluated. This operator does not require a left-side argument, simply calling effects a result. A new link will not be created if a link of the stated type already exists.
Examples
Linking to a note ""Some note"":
	No link type: linkTo(""Some note""); 
	Link type 'agree': linkTo(""Some note"",""agree""); 
Linking to the first child (via a designator):
	linkTo(child); 
	linkTo(child,""agree""); 
Relevant similar operators: linkFrom, unlinkTo, unlinkFrom.
Use of this action does not shift note focus; in addition if scope contains operators (brackets, plus, minus, etc.) Tinderbox will first look for a match to the literal item string and only if there is no match will the app try evaluating to operators and testing the resulting string. For example:
	linkTo(""Example 1 (a test)"") 
will link to the note named 'Example 1 (a test)'. If no note matches this string, Tinderbox will attempt to evaluate the string. Thus for:
	linkTo(""2+2""); 
will link to the note named '2+2' but if no match will look for a note named '4'.
This function can link to an alias as opposed to an original (if the logical choice) and can accept a group scope.
Use in agents
Beware that the action is working on an alias of the current note and note the current note itself. As originals and aliases support discrete basic links this function should not generally be used in an agent. The best way to use the function is by using a prototype and apply a $Rule to it thus running the code in all notes using the prototype.
An alternative linkFromOriginal() code will ensure any link created is between two original notes regardless of whether an alias is the context of execution of the code.","linkTo(scope[, linkTypeStr])
これは、現在のノートから scope への、名前のない（untitled）タイプの基本リンク（アウトバウンドリンク）を作成します。
scope 引数は、属性参照（例：$MyString）でない限り、""Some note"" のように引用符で囲む必要があります（scope の定義方法を参照）。
scope には、グループ指定子や、find()、collect()、links() などの演算子を使用したグループスコープを指定できます。
linkTypeStr（文字列）：オプションで、'untitled' リンクの代わりに linkTypeStr タイプのリンクを作成できます。名前のないリンクを明示的に指定するには、文字列 ""*untitled"" を使用します。unlinkTo とは異なり、この引数には単一のリンクタイプ値のみを指定できます。
両方の引数が評価されます。この演算子は左辺の引数を必要とせず、呼び出すだけで結果が実行されます。指定されたタイプのリンクが既に存在する場合、新しいリンクは作成されません。

例
ノート ""Some note"" へのリンク：
	リンクタイプなし：linkTo(""Some note"");
	リンクタイプ 'agree'：linkTo(""Some note"",""agree"");
最初の子供へのリンク（指定子を使用）：
	linkTo(child);
	linkTo(child,""agree"");

関連する類似演算子：linkFrom, unlinkTo, unlinkFrom

このアクションを使用してもノートのフォーカスは移動しません。さらに、scope に演算子（括弧、プラス、マイナスなど）が含まれている場合、Tinderbox はまずリテラルな項目文字列との一致を探し、一致するものがない場合にのみ演算子を評価して結果の文字列をテストします。例えば：
	linkTo(""Example 1 (a test)"")
は、'Example 1 (a test)' という名前のノートにリンクします。この文字列に一致するノートがない場合、Tinderbox は文字列の評価を試みます。したがって：
	linkTo(""2+2"");
は、まず '2+2' という名前のノートへのリンクを試みますが、一致するものがない場合は '4' という名前のノートを探します。
この関数は、（論理的な選択であれば）オリジナルではなくエイリアスにリンクすることができ、グループスコープも受け入れます。

エージェントでの使用
このアクションは、現在のノート自体ではなく、現在のノートのエイリアスに対して動作することに注意してください。オリジナルとエイリアスは個別の基本リンクをサポートしているため、この関数は通常、エージェントで使用すべきではありません。この関数を使用する最適な方法は、プロトタイプを使用して $Rule を適用し、そのプロトタイプを使用するすべてのノートでコードを実行させることです。
代替となる linkFromOriginal() コードを使用すると、コードの実行コンテキストがエイリアスであるかどうかに関係なく、作成されるリンクが確実に2つのオリジナルノート間のものになります。"
"linkToOriginal(scope[, linkTypeStr])",Function,Group,Linking,success boolean,false,6.4.0,Baseline,,,,2,true,false,false,false,false,true,false,true,false,true,false,"linkToOriginal(scope[, linkType])
This function works exactly as the same as linkTo(), except for one important difference that the link created is always between two originals even if either/both the evaluated source or destination are an alias.
For more detail of use, see linkTo().
Examples
Linking to the original note ""Some note"" (and not an alias of it):
	No link type: linkToOriginal(""Some note""); 
	Link type 'agree': linkToOriginal(""Some note"",""agree""); 
See also linkFromOriginal(), unlinkFromOriginal(), unlinkToOriginal().","linkToOriginal(scope[, linkType])
この関数は linkTo() と全く同じように動作しますが、1つ重要な違いがあります。作成されるリンクは、評価されたソースまたはデスティネーションのいずれか（あるいは両方）がエイリアスであっても、常に2つのオリジナル間のものになります。
使用方法の詳細については、linkTo() を参照してください。
例
元のノート「Some note」に（そのエイリアスではなく）リンクする：
	リンクタイプなし：linkToOriginal(""Some note""); 
	リンクタイプ 'agree'：linkToOriginal(""Some note"",""agree""); 
参照：linkFromOriginal(), unlinkFromOriginal(), unlinkToOriginal()"
"list.any(loopVar, expressionStr)",Function,List,Query Boolean,boolean test,false,8.1.0,Baseline,,,,2,true,true,false,true,false,false,false,false,false,,false,"list.any(loopVar, expressionStr)
This is true if any loopVar in the List- or Set-type list matches the expression.
	$MyBoolean = $MyList.any(x,x>5) 
is true if any loopVar in $MyList is greater than 5. 
The comparison may also be applied to literal lists:
	""apple; pear; plum"".any(x, x==""plum"") 
is true because at least one element has the value ""plum"".
If the target list or set is empty, .any() always returns false, and .every() always returns true.
The loopVar is a user-set case-sensitive string. ""x"", ""anItem"", etc., are equally applicable. Similar to a loop variable in .each(x){}, the point of the loopVar value, is to set a reference variable for each list element. This can then be used in the code provided by the expressionStr argument. Using a number for loopVar, e.g. '1' or '42' is not recommended. Choose a value that makes sense for your own style of work  
The expressionStr is any action code expression that is a test resolving to a Boolean true/false answer.
For example, to test if any item exactly matches the value stored in the $MyString of 'Some note':
	$MyBoolean = $MyList.any(anItem, anItem == $MyString(""Some Note"")); 
Or, any list value that starts with the string 'Large':
	$MyBoolean = $MyList.any(Z, Z.contains(""^Large""));","list.any(loopVar, expressionStr)
List型またはSet型のリスト内のいずれかの要素（loopVar）が式（expressionStr）に一致する場合、真（true）を返します。
	$MyBoolean = $MyList.any(x,x>5) 
は、$MyList内のいずれかの要素が5より大きい場合に真となります。
この比較はリテラルのリストに対しても適用可能です：
	""apple; pear; plum"".any(x, x==""plum"") 
は、少なくとも1つの要素が""plum""という値を持っているため、真となります。
対象のリストまたはセットが空の場合、.any()は常に偽（false）を返し、.every()は常に真（true）を返します。
loopVarは、ユーザーが設定する大文字小文字を区別する文字列です。""x""や""anItem""などが同様に利用できます。.each(x){}におけるループ変数と同様に、loopVarの役割は各リスト要素への参照変数を設定することです。これにより、expressionStr引数で提供されるコード内でその変数を使用できるようになります。loopVarに「1」や「42」などの数値を使用することは推奨されません。自身の作業スタイルに合った分かりやすい名前を選択してください。
expressionStrは、結果が真偽値（true/false）として解決される任意のアクションコードのテスト式です。
例えば、いずれかの項目が「Some note」というノートの$MyStringに格納されている値と正確に一致するかどうかをテストするには：
	$MyBoolean = $MyList.any(anItem, anItem == $MyString(""Some Note"")); 
または、""Large""という文字列で始まるリスト値があるかどうかを確認するには：
	$MyBoolean = $MyList.any(Z, Z.contains(""^Large""));"
list.asString(),Function,Item,Data manipulation,String,false,9.5.0,Baseline,,,,,false,true,false,false,false,false,false,false,false,,false,"list.asString()
list.asString
The dot-operator .asString(), converts a List- or Set-type list to a String-type representation. This addresses an issue where much-used operators .contains() and .icontains() behave differently for Strings (where it searches for a regular expression match) compared to Lists and Sets (where it tests for set membership). Occasionally, is desirable to perform a regular expression test on a list or set—for example, to ask if any of the members of $MyList begin with the letter ""a"":
	$MyBoolean = $MyList.asString().contains(^a""); 
Note there are no arguments for this operator so the trailing parentheses optionally may be omitted:
 	$MyBoolean = $MyList.asString.contains(^a""); 
The role of .asString() is simple:
     $MyList = [winken;blinken;nod];
     $MyString = $MyList.asString();
The value of MyString is now ""winken;blinken;nod"", still the literal stored value of my list complete with semicolon delimiters, but—importantly—Tinderbox now treats this is a literal String, despite the semicolons, and not as List or Set type data. That allows the .contains() example above to do a regex (String behaviour) match on what is otherwise treated as a 3-item list.","list.asString()
list.asString

ドット演算子 .asString() は、List型またはSet型のリストをString型の表現に変換します。これは、多用される演算子 .contains() や .icontains() が、String（正規表現の一致を検索）と List/Set（セットのメンバーシップをテスト）で動作が異なるという点に対応するためのものです。時として、リストやセットに対して正規表現によるテストを行いたい場合があります。例えば、$MyList のメンバーのいずれかが文字 ""a"" で始まるかどうかを判定する場合などです：
	$MyBoolean = $MyList.asString().contains(""^a""); 

この演算子には引数がないため、末尾の括弧は任意で省略できます：
 	$MyBoolean = $MyList.asString.contains(""^a""); 

.asString() の役割は単純です：
     $MyList = [winken;blinken;nod];
     $MyString = $MyList.asString();
MyString の値は ""winken;blinken;nod"" になります。これはセミコロンの区切り文字を含むリストの格納値そのものですが、重要なのは、Tinderbox がこれを（セミコロンがあるにもかかわらず）List や Set 型のデータではなく、リテラルな String として扱うようになることです。これにより、上記の .contains() の例のように、本来は3項目のリストとして扱われるものに対して、正規表現（String の挙動）によるマッチングを行うことが可能になります。"
list.at(itemNum),Function,Item,Data manipulation,source context dependent,false,5.7.1,Baseline,,,,1,true,true,false,false,false,false,false,false,false,,false,"list.at(itemNum)
This returns the value of item itemNum of the List- or Set-type list as a string. List can be either Set or List type attributes (or string literal, regex, or expression equivalents thereof). This operator is read-only: list values can be read, but not set.
Note: for accessing look-up tables, use list.lookup().
The operator is zero-based, i.e. an itemNum value of 0 returns the first list item, an itemNum of 1 returns value #2, etc. If the value of N exceeds the number of items in the list an empty string (blank value) is returned. A negative number returns an item numbering in reverse, but one-based not zero-based, so '-1' returns the last item on the list, '-2' the last but one item, etc.
Examples (where $MyList is ""ant;bee;cow""):
	$MyString = $MyList.at(0); returns ""ant""
	$MyString = ""XX;YY;ZZ"".at(2); returns ""ZZ""
	$MyString = $MyList.at(5); returns """" (nothing) 
	$MyString = $MyList.at(-2); returns ""bee""
See also the more recent list[N] usage.
To address particular locations in a list, also see list.first(), list.last() and list.randomItem().

Legacy use (pre-v8)
list.at(""key"")
This usage is deprecated, use list.lookup(""key"") instead. The remainder of this section is for explanation of legacy code use only.
The .at() function is also useful for accessing values from look-up tables by providing the relevant key. Consider a look-up list:
	$RegionList=""AL:South;AK:NorthWest;default:North""; 
This allows actions like:
	$Region=$RegionList.at(""AL""); 
or
	$Region=$RegionList.at($State);","list.at(itemNum)
これは、List型またはSet型のリストのitemNum番目の項目の値を文字列として返します。リスト（list）は、Set型またはList型の属性（または文字列リテラル、正規表現、またはこれらに相当する式）のいずれかです。このオペレータは読み取り専用です。リストの値は読み取ることができますが、設定することはできません。
注：ルックアップテーブルにアクセスする場合は、list.lookup()を使用してください。
このオペレータは0ベースです。つまり、itemNumの値が0の場合はリストの最初の項目を返し、1の場合は2番目の項目を返します。Nの値がリストの項目数を超える場合は、空の文字列（空白値）が返されます。負の数は末尾からの逆順の番号になりますが、0ベースではなく1ベースになります。そのため、「-1」はリストの最後の項目を、「-2」は最後から2番目の項目を返します。
例（$MyListが ""ant;bee;cow"" の場合）：
	$MyString = $MyList.at(0); // ""ant""を返す
	$MyString = ""XX;YY;ZZ"".at(2); // ""ZZ""を返す
	$MyString = $MyList.at(5); // """"（空）を返す
	$MyString = $MyList.at(-2); // ""bee""を返す
より新しい list[N] の使用法も参照してください。
リスト内の特定の場所を指定するには、list.first()、list.last()、およびlist.randomItem()も参照してください。

レガシーな使用法（v8以前）
list.at(""key"")
この使用法は非推奨です。代わりにlist.lookup(""key"")を使用してください。このセクションの残りの部分は、レガシーコードの使用法を説明するためのものです。
.at()関数は、関連するキーを指定することでルックアップテーブルから値にアクセスするのにも役立ちます。次のルックアップリストを考えてみましょう。
	$RegionList=""AL:South;AK:NorthWest;default:North""; 
これにより、以下のようなアクションが可能になります。
	$Region=$RegionList.at(""AL""); 
または
	$Region=$RegionList.at($State);"
list.avg(),Function,List,"Dictionary, Set & List operations",Number,false,9.0.0,Baseline,,,,,false,true,false,false,false,false,false,false,false,,false,"list.avg()
list.avg
Returns the mean value of a List- or Set-type list of numbers. For example, if MyList is a list of numerical values '3;4;8;3;9;2;12':
	$MyNumber = $MyList.avg; returns 5.85714
To get only two decimal places:
	$MyNumber = $MyList.avg.format(""2""); returns 5.86","list.avg()
list.avg
数値の List 型または Set 型リストの平均値を返します。たとえば、MyList が数値 '3;4;8;3;9;2;12' のリストである場合：
	$MyNumber = $MyList.avg; は 5.85714 を返します。
小数点以下2桁のみを取得する場合：
	$MyNumber = $MyList.avg.format(""2""); は 5.86 を返します。"
"list.collect_if(loopVar, condition, expressionStr)",Function,List,"Dictionary, Set & List operations",List,false,9.0.0,Baseline,,,,3,true,true,false,true,false,false,true,false,false,,false,"list.collect_if(loopVar, condition, expressionStr)
The dot-operator .collect_if() collects the members of a List- or Set-type list that satisfy a condition. Each item in the list is bound in turn to loopVar, and then the expressionStr is evaluated.
loopVar is essentially the same as the loop variable used by the List.each() operator. In the examples below, for clarity the loopVar value ""anItem"" is used, but as with any loop variable a shorter less expressive values such a ""x"" can be used (e.g. by more expert users).
The condition argument is a conditional expression for which each tested item must return true or false.
The operator applies the action code expressionStr to only those list items for which condition is  true. For only list items meeting condition, the result of expressionStr on loopVar is returned as List-type data. Unlike list.collect(), the returned list may well contain fewer items than the source list, unless all source items match condition.
If $MyList is ""1;2;3;4;5"", anItem, is 1, then 2, etc. For example:
	$MyListA = $MyList.collect_if(anItem, anItem  returns 1;2 (only 2 of 5 source items match condition)
	$MyListA = $MyList.collect_if(anItem, mod(anItem,2), anItem); returns 1;3;5 (only 3 of 5 source items match condition)
	$MyListA = $MyList.collect_if(anItem, mod(anItem,2), anItem* anItem); returns 1;9;25 (only 3 of 5 source items match condition)
	$MyListA = $MyList.collect_if(anItem, anItem>0, anItem* anItem); returns 1;4;9;16;25 (all 5 source items match condition)
In the first three examples above note how only some of the original 5 source list items are returned as some input items fail the condition test. In the last example, as all 5 items are greater than zero (the condition) to the expressionStr is applied to every one of them and all are returned.
If $MyList is ""Winken;Blinken;Nod"", then:
	$MyListA = $MyList.collect_if(anItem, anItem.contains('i'),anItem.lowercase); returns ""winken;blinken"" (only 2 items are returned)
In the last example note how only 2 of the original 3 source list items are returned as the item  ""Nod"" does not contain the letter 'i' and so fails the condition test.
list.collect_if() vs. collect_if()
Although the two appear similar. This operator works directly on the source list values, whereas collect_if() creates a list of $Path values and returns on an attribute value from each of those paths (where the item at the $Path meets the condition).","list.collect_if(loopVar, condition, expressionStr)
ドット演算子 .collect_if() は、条件を満たすリスト型またはセット型のリストのメンバーを収集します。リスト内の各項目は順番に loopVar にバインドされ、その後に expressionStr が評価されます。

loopVar は、本質的に List.each() オペレータで使用されるループ変数と同じです。以下の例では、わかりやすくするために loopVar の値として ""anItem"" を使用していますが、他のループ変数と同様に、""x"" のような短く表現力の低い値を使用することもできます（例：より熟練したユーザーによる使用）。

condition 引数は、テストされる各項目が true または false を返す条件式です。

このオペレータは、condition が true であるリスト項目に対してのみ、アクションコード expressionStr を適用します。条件を満たすリスト項目に対してのみ、loopVar に対する expressionStr の結果がリスト型のデータとして返されます。list.collect() とは異なり、すべてのソース項目が条件に一致しない限り、返されるリストにはソースリストよりも少ない項目しか含まれない可能性があります。

$MyList が ""1;2;3;4;5"" で、anItem が 1、次に 2 と続く場合。例：
	$MyListA = $MyList.collect_if(anItem, anItem  returns 1;2 （5つのソース項目のうち 2つだけが条件に一致）
	$MyListA = $MyList.collect_if(anItem, mod(anItem,2), anItem); returns 1;3;5 （5つのソース項目のうち 3つだけが条件に一致）
	$MyListA = $MyList.collect_if(anItem, mod(anItem,2), anItem* anItem); returns 1;9;25 （5つのソース項目のうち 3つだけが条件に一致）
	$MyListA = $MyList.collect_if(anItem, anItem>0, anItem* anItem); returns 1;4;9;16;25 （5つのソース項目すべてが条件に一致）

上記の最初の3つの例では、一部の入力項目が条件テストに失敗するため、元の5つのソースリスト項目のうち一部のみが返されていることに注目してください。最後の例では、5つの項目すべてがゼロより大きい（条件）ため、expressionStr がそれらすべてに適用され、すべてが返されます。

$MyList が ""Winken;Blinken;Nod"" の場合：
	$MyListA = $MyList.collect_if(anItem, anItem.contains('i'),anItem.lowercase); returns ""winken;blinken"" （2つの項目のみが返される）

最後の例では、""Nod"" という項目に文字 'i' が含まれておらず、条件テストに失敗するため、元の3つのソースリスト項目のうち2つだけが返されていることに注目してください。

list.collect_if() vs. collect_if()
これら2つは似ているように見えますが、このオペレータはソースリストの値を直接操作するのに対し、collect_if() は $Path 値のリストを作成し、（そのパスにある項目が条件を満たす場合に）それぞれのパスから属性値を返します。"
"list.collect(loopVar, expressionStr)",Function,List,"Dictionary, Set & List operations",List,false,9.0.0,Baseline,,,,2,true,true,false,true,false,false,false,false,false,,false,"list.collect(loopVar, expression)
Each item in the List- or Set-type list is bound in turn to loopVar, and then the expressionStr is evaluated). 
loopVar is essentially the same as the loop variable used by the List.each() operator. In the examples below, for clarity the loopVar value ""anItem"" is used, but as with any loop variable a shorter less expressive values such a ""x"" can be used (e.g. by more expert users). 
The operator applies the action code expressionStr to each list item in turn. The result of expression on loopVar is returned as List-type data. The operator always returns a list of all the results, i.e. the size of the input and output lists are the same. By comparison, this may not be the case with the similar list.collect_if() operator.
If $MyList is ""1;2;3;4;5"", anItem, is 1, then 2, etc. For example:
	 $MyListA = $MyList.collect(anItem,anItem+1); returns 2;3;4;5;6
	 $MyListA = $MyList.collect(anItem, anItem* anItem); returns 1;4;9;16;25
If $MyList is ""Winken;Blinken;Nod"", then:
	$MyListA = $MyList.collect(anItem, anItem.lowercase); returns ""winken;blinken;nod""
list.collect() vs. collect()
Although the two appear similar. This operator works directly on the source list values, whereas collect() creates a list of $Path values and returns on an attribute value from each of those paths.","list.collect(loopVar, expression)
List型またはSet型のリスト内の各項目が順番にloopVarに代入（バインド）され、expression（式）が評価されます。
loopVarは、基本的にはList.each()演算子で使用されるループ変数と同じものです。以下の例では、分かりやすくするためにloopVarに「anItem」という変数名を使用していますが、通常のループ変数と同様に「x」のような短く簡素な名前を使用することも可能です（主に熟練したユーザーなど）。
この演算子は、リストの各項目に対してアクションコードのexpressionを順次適用します。loopVarに対するexpressionの評価結果は、List型のデータとして返されます。この演算子は常にすべての評価結果のリストを返すため、入力リストと出力リストのサイズ（項目数）は常に一致します。これに対し、類似の演算子であるlist.collect_if()では、サイズが一致しない場合があります。
$MyListが""1;2;3;4;5""の場合、anItemはまず1になり、次に2、...となります。例：
	 $MyListA = $MyList.collect(anItem,anItem+1); // 2;3;4;5;6 を返す
	 $MyListA = $MyList.collect(anItem, anItem* anItem); // 1;4;9;16;25 を返す
$MyListが""Winken;Blinken;Nod""の場合：
	$MyListA = $MyList.collect(anItem, anItem.lowercase); // ""winken;blinken;nod"" を返す
list.collect() と collect() の違い
これら2つは似ているように見えますが、list.collect()演算子がソースリストの値を直接操作するのに対し、collect()演算子は$Path値のリストを作成し、それぞれのパスに対応するノートの属性値を返します。"
list.contains(matchStr),Function,Item,Query Boolean,boolean test,false,5.7.0,Baseline,,,,1,true,true,false,false,false,false,false,false,false,,false,"list.contains(matchStr)
This operator tests whether the string matchStr matches a whole discrete value string within a the referenced  List- or Set-type list value. Unlike when used with a String, e.g. String.contains, there is no regex functionality. With lists the function behaves as if the chained list were being iterated and an equality (==) test was being run on each list item.
Matches are always case-sensitive, unlike list.icontains() where the matches are always case-sensitive.
Used with a list (List or Set data types), .contains() cannot match to granularity less than a single whole item in the chained list. Importantly, this differs from the operator's use with String data, e.g. String.contains(), where regular expression matching is applied. If regex parsing is needed, e.g. to match a partial list value, coerce the list to a string and use to operator on that string—see below.
A match gives a numerical result which is the 1-based matched list position. That number coerces to the boolean result needed for use in queries: ) to false and 1 or more to true.
matchStr is one of:
* an action code expression (which includes just referencing a single attribute name)
* a quoted literal string (i.e. actual text). Important: do not omit the enclosing quotes. If omitted, Tinderbox will try to evaluate the string as an expression. Doing this may result in the expected result but this is actually a false positive. So, remember to enclose your literals in quotes.
$MyList.contains(matchStr)
The contains operator may also be used with both sets and lists, in which case it tests for set membership, i.e. matching to complete individual values rather than part of values. Thus:
	$MyList.contains(""Tuesday"") 
	$MyList(parent).contains(""Tuesday"") 
are both true if $MyList contains ""Monday;Tuesday;Friday"". A match can use an attribute value as the matchStr. Consider a single-value String-type attribute 'MyDay':
	$MyList.contains($MyDay) 
is true if the value of $MyDay for a given note is any of ""Monday"", ""Tuesday or ""Friday"". Thus in an agent or find query, the regex varies by the source value in the currently-tested note.
The chained list may also be a literal list:
	""Saturday;Sunday"".contains(""Sunday"") 
	""Saturday;Sunday"".contains($MyDay) 
If the matchStr is found the function returns a number which is the 1-based matched list position. In the last example above the returned value will be 2, because 'Sunday' is the second item in the list. 
Testing a negative: ""does not contain""
Use a ! prefix to the query argument:
	!$MyList.contains(""Tuesday"") 
Use of parentheses around the negated query term, can assist Tinderbox's parsing:
	(!$MyList.contains(""Tuesday"")) 
Matching partial list values
As changing to list suppresses the normal string regex parsing, interposing the .asString() operator allows the list to be treats a a string so as to behave like a String.contains() test. See the .asString() operator listing for more detail. This is a more elegant replacement for the old workaround of using List.format(""#"").icontains(""some match) as may be seen in some older code samples.","list.contains(matchStr)
この演算子は、指定された「matchStr」が、参照されているList型またはSet型のリスト値内の個別の離散値全体と一致するかどうかをテストします。String.containsなどの文字列で使用する場合とは異なり、正規表現機能はありません。リストで使用する場合、この関数は、連結されたリストが反復処理され、各リスト項目に対して等価（==）テストが実行されているかのように動作します。

一致は常に大文字と小文字を区別します。一致において大文字と小文字を区別しないlist.icontains()とは対照的です。

リスト（List型またはSet型）で使用する場合、.contains()は、連結されたリスト内の単一の項目全体より小さい単位で一致させることはできません。重要な点として、これはString.contains()などの正規表現マッチングが適用される文字列データでの演算子の使用法とは異なります。部分的なリスト値に一致させるために正規表現の解析が必要な場合は、リストを文字列に強制変換し、その文字列に対して演算子を使用してください（詳細は後述）。

一致した場合、一致したリストの位置を1から始まる数値で返します。その数値は、クエリで使用するために必要なブール結果に強制変換されます。0はfalseに、1以上はtrueになります。

matchStrは以下のいずれかです：
* アクションコード式（単一の属性名の参照を含む）
* 引用符で囲まれたリテラル文字列（実際のテキスト）。重要：囲み引用符を省略しないでください。省略すると、Tinderboxは文字列を式として評価しようとします。これにより期待通りの結果が得られることもありますが、実際には偽陽性です。そのため、リテラルは必ず引用符で囲むようにしてください。

$MyList.contains(matchStr)
contains演算子はSet型とList型の両方で使用でき、その場合はセットのメンバーシップ、つまり値の一部ではなく、完全な個々の値との一致をテストします。したがって：
	$MyList.contains(""Tuesday"")
	$MyList(parent).contains(""Tuesday"")
これらは、$MyListに ""Monday;Tuesday;Friday"" が含まれている場合にtrueとなります。一致には、matchStrとして属性値を使用できます。単一値のString型属性「MyDay」を考えてみましょう：
	$MyList.contains($MyDay)
これは、特定のノートの$MyDayの値が ""Monday""、""Tuesday""、""Friday"" のいずれかである場合にtrueとなります。したがって、エージェントや検索クエリでは、現在テストされているノートのソース値によって正規表現が変化します。

連結されたリストはリテラルリストにすることもできます：
	""Saturday;Sunday"".contains(""Sunday"")
	""Saturday;Sunday"".contains($MyDay)
matchStrが見つかった場合、関数は一致したリストの位置を1から始まる数値で返します。上の最後の例では、'Sunday'はリストの2番目の項目であるため、返される値は2になります。

否定のテスト：「含まない」
クエリ引数に接頭辞 ! を使用します：
	!$MyList.contains(""Tuesday"")
否定されたクエリ語を括弧で囲むと、Tinderboxの解析を助けることができます：
	(!$MyList.contains(""Tuesday""))

部分的なリスト値の一致
リストに変更すると通常の文字列正規表現の解析が抑制されるため、.asString()演算子を介在させることで、リストを文字列として扱い、String.contains()テストのように動作させることができます。詳細については、.asString()演算子のリストを参照してください。これは、古いコードサンプルで見られるようなList.format(""#"").icontains(""some match"")を使用するという古い回避策に代わる、より洗練された方法です。"
list.containsAnyOf(regexList),Function,Item,Query Boolean,boolean test,false,8.8.0,Baseline,,,,1,true,true,false,false,true,false,false,false,false,,false,"list.containsAnyOf(regexList)
The operator .containsAnyOf(regexList) is true if any of the words in a set of words (i.e. a List- or Set-type list) is contained in the chained-to target string. As shown below, the list may have many or only one entry. The test is case-sensitive (previously it was case-insensitive). For example:
	$MyBoolean = $MyList.containsAnyOf(""emulate""); 
Will be true if the tested note's $Text contains the word ""emulate""; unlike with .contains() or .icontains() a partial value may be matched in the target list. If $MyList holds the values 'emulate', 'mimic' and 'simulate', the list is tested as if a literal string, i.e. with the semi-colon delimiters present:
	$MyBoolean = ""emulate;mimic;simulate"".containsAnyOf(""emulate""); 
A more applied example:
	$MyBoolean = $MyList.containsAnyOf(wordsRelatedTo(""emulate"")); 
Will be true if the tested note's $MyList contains the word ""emulate"".
regexList implies using a list of values (ideally with no dupes). This can be a literal list of 1 or more values—as in the example above, or an attribute reference holding a list of values, for instance:
	$MyBoolean = $MyList.containsAnyOf($MySet); 
It is important to note that .containsAnyOf() is always a case-sensitive test. Thus in the first example above, it will match ""emulate"" but not ""Emulate"" or any other case variant of the word.
Although the examples above use whole words the list in regexList is actually processed assuming they are regular expressions (which may of course be literal strings). Thus in the first example above, it will match both ""emulate"" and ""emulated"" but not ""emulating"". The test value ""emulate\b"", expecting a word break after the final 'e' would this match ""emulate"" but not ""emulated"".
For a case-insensitive version if this operator see list.icontainsAnyOf().
Note the slightly different behaviour from that when chaining a String.","list.containsAnyOf(regexList)
演算子 .containsAnyOf(regexList) は、単語のセット（リスト型またはセット型のリスト）に含まれるいずれかの単語が、チェーンされたターゲット文字列に含まれている場合に true を返します。以下に示すように、リストには多くのエントリが含まれる場合も、1つだけの場合もあります。このテストは大文字と小文字を区別します（以前は区別されませんでした）。例えば：
	$MyBoolean = $MyList.containsAnyOf(""emulate""); 
これは、テスト対象のノートの $Text に ""emulate"" という単語が含まれている場合に true となります。.contains() や .icontains() とは異なり、ターゲットリスト内で部分一致が認められる場合があります。$MyList が 'emulate'、'mimic'、'simulate' という値を保持している場合、リストはセミコロンの区切り文字が含まれた状態のリテラル文字列としてテストされます。
	$MyBoolean = ""emulate;mimic;simulate"".containsAnyOf(""emulate""); 
より応用的な例：
	$MyBoolean = $MyList.containsAnyOf(wordsRelatedTo(""emulate"")); 
テスト対象のノートの $MyList に ""emulate"" という単語が含まれている場合に true となります。
regexList は、値のリスト（重複がないことが理想的）を使用することを意味します。これは、上記の例のような1つ以上の値のリテラルリスト、または属性参照（リスト値を保持するもの）のいずれかになります。例えば：
	$MyBoolean = $MyList.containsAnyOf($MySet); 
.containsAnyOf() は常に大文字と小文字を区別するテストであることに注意が必要です。したがって、最初の例では ""emulate"" には一致しますが、""Emulate"" やその他の大文字小文字のバリエーションには一致しません。
上記の例では完全な単語を使用していますが、regexList のリストは実際には正規表現（もちろんリテラル文字列である場合もあります）として処理されます。したがって、最初の例では ""emulate"" と ""emulated"" の両方に一致しますが、""emulating"" には一致しません。末尾の 'e' の後に単語の区切り（word break）を期待するテスト値 ""emulate\b"" は、""emulate"" には一致しますが、""emulated"" には一致しません。
この演算子の大文字小文字を区別しないバージョンについては、list.icontainsAnyOf() を参照してください。
String（文字列）にチェーンする場合とは動作がわずかに異なることに注意してください。"
